,SBA,SBA_name,med_hous_inc,FL_loans,FL_loans_2_LI,inc_gap_ratio,mort_forc,pov_rate,asian,black,prob_race,hispan,white,pop_dens,priv_landL_amt,med_gro_rnt,vac_rt,condo,coop,sound,deter,rats,r_aches,afford,unafford,rent_burd,avg_age,howner,immigrant,med_year_moved_in,med_length_res,recent_moves,fresh_moves,displaced,rennov,PCT_GENTR,GENTR,recent_gentr,new_gentr,PCT_ACTIVE_GENTR,ACTIVE_GENTR,recent_active_gentr,new_active_gentr,tot_pop,sq_miles,t_dollar_stores,dollars_per_1kppl,dollars_per_sqm,liqour_per_1kppl,liqour_per_sqm,tobacco_per_1kppl,tobacco_per_sqm,convenience_per_1kppl,convenience_per_sqm,ecig_per_1kppl,ecig_per_sqm,marijuana_per_1kppl,marijuana_per_sqm,civsoc_per_1kppl,civsoc_per_sqm,youthorgs_per_1kppl,youthorgs_per_sqm,vetorgs_per_1kppl,vetorgs_per_sqm,relig_per_1kppl,relig_per_sqm,barber_per_1kppl,barber_per_sqm,beauty_per_1kppl,beauty_per_sqm,laundry_per_1kppl,laundry_per_sqm,drycl_per_1kppl,drycl_per_sqm,I/Fserv_per_1kppl,I/Fserv_per_sqm,E/Dserv_per_1kppl,E/Dserv_per_sqm,C/Yserv_per_1kppl,C/Yserv_per_sqm,Eserv_per_1kppl,Eserv_per_sqm,MDprog_per_1kppl,MDprog_per_sqm,Gcouns_per_1kppl,Gcouns_per_sqm,SAcouns_per_1kppl,SAcouns_per_sqm,Dayc_per_1kppl,Dayc_per_sqm,C/Sstor_per_1kppl,C/Sstor_per_sqm,F/Astor_per_1kppl,F/Astor_per_sqm,Mstor_per_1kppl,Mstor_per_sqm,H/Gstor_per_1kppl,H/Gstor_per_sqm,D/Vstor_per_1kppl,D/Vstor_per_sqm,Ustor_per_1kppl,Ustor_per_sqm,pyhs_per_1kppl,phys_per_sqm,pharm_per_1kppl,pharm_per_sqm,post_per_1kppl,post_per_sqm,banks_per_1kppl,banks_per_sqm,R/Pcent_per_1kppl,R/Pcent_per_sqm,G/Drang_per_1kppl,G/Drang_per_sqm,SK/SW/Tcourt_per_1kppl,SK/SW/Tcourt_per_sqm,Members_per_1kppl,Members_per_sqm,TotRec_per_1kppl,TotRec_per_sqm,Share_Priv_Rec,Arts/E_per_1kppl,Arts/E_per_sqm,Hotels_per_1kppl,Hotels_per_sqm,MTAStops_per_sqm,Wavg_download_sp,Wavg_upload_sp,aff_30_pre,aff_30_post,aff_80_pre,aff_80_post,aff_120_pre,aff_120_post,vac_rt_pre,vac_rt_post,housing_quality,inv_med_gro_rnt,avg_surrounding_med_inc,raceth_group,resilience_index,family_index,necessary_amenities_index,unnecessary_amenities_index,amenity_ratio,condocoop,decay,not_sound,rent_gap_index,displ_pressure_index
40,403,Jackson Heights,70450,0.055,0.625,3.4,193.0,0.135,0.187,0.051,0.56,0.625,0.12300000000000001,40.7,5203,1870,0.1145038167938931,0.0190839694656488,0.1717557251908397,0.9580152671755724,0.0114503816793893,0.2137404580152671,0.3167938931297709,0.5916030534351145,0.1603053435114503,0.359,50.53879310344828,0.2862595419847328,0.583969465648855,2007.0,10,0.465648854961832,0.2862595419847328,0.0229007633587786,0.015267175572519,14.885496183206106,0.148854961832061,0.0419847328244274,0.0190839694656488,1.1450381679389312,0.0114503816793893,0.0114503816793893,0.0114503816793893,171657.0,4.0645188,2,0.0116511415205904,0.4920631687076954,0.16311598,6.888884,0.029127853,1.2301579,0.19224384,8.119042,0.0,0.0,0.0,0.0,0.18641827,7.8730106,0.011651142,0.49206316,0.017476711,0.73809475,0.6990685,29.523788,0.25049955,10.579358,1.1301608,47.730125,0.3786621,15.992052,0.052430134,2.2142842,0.34953424,14.761894,0.046604566,1.9682527,0.023302283,0.9841263,0.005825571,0.24603158,0.0,0.0,0.15146485,6.396821,0.005825571,0.24603158,0.2971041,12.54761,0.9204402,38.87299,0.28545296,12.055548,0.069906846,2.952379,0.052430134,2.2142842,0.47187123,19.928558,0.046604566,1.9682527,0.86218446,36.412674,0.43109223,18.206337,0.034953423,1.4761895,0.18641827,7.8730106,0.08155799,3.444442,0.0,0.0,0.0,0.0,0.19806941,8.365073,0.34953424,14.761894,0.56666666,0.08155799,3.444442,0.12233699,5.166663,59.286592865928654,180.7126347231529,180.20482855792204,4.0,1.6,54.6,55.1,95.8,98.0,1.9,2.1,0.25606378406542285,0.5347593582887701,77056.66666666667,Hispanic,49.09090909090909,20.60606060606061,61.21212121212122,46.36363636363637,0.7574257425742574,0.1908396946564885,0.05343511450381691,0.041984732824427606,52.72727272727272,55.45454545454545
41,404,Elmhurst/Corona,64710,0.036000000000000004,0.759,4.0,65.0,0.156,0.327,0.05,0.58,0.5579999999999999,0.055,40.6,4338,1820,0.0461538461538461,0.0358974358974358,0.0974358974358974,0.9897435897435898,0.0051282051282051,0.2615384615384615,0.4307692307692308,0.5230769230769231,0.241025641025641,0.312,49.55913978494624,0.2256410256410256,0.6717948717948717,2009.5,7,0.5743589743589743,0.3897435897435897,0.0256410256410256,0.0153846153846153,18.461538461538463,0.1846153846153846,0.0666666666666666,0.0205128205128205,3.076923076923077,0.0307692307692307,0.0307692307692307,0.0102564102564102,139682.0,3.6488764,0,0.0,0.0,0.18613708,7.1254807,0.021477355,0.82217085,0.15750061,6.029253,0.0,0.0,0.0,0.0,0.17181884,6.577367,0.0,0.0,0.0071591185,0.27405694,0.63716155,24.391068,0.14318238,5.4811387,1.1239817,43.02694,0.32931945,12.60662,0.028636474,1.0962278,0.36511505,13.976904,0.078750305,3.0146265,0.014318237,0.5481139,0.014318237,0.5481139,0.0,0.0,0.1145459,4.384911,0.0,0.0,0.24341004,9.317936,0.5369339,20.554272,0.15750061,6.029253,0.07159119,2.7405694,0.021477355,0.82217085,0.28636476,10.962277,0.06443207,2.4665124,1.2170501,46.58968,0.32931945,12.60662,0.014318237,0.5481139,0.13602325,5.207082,0.06443207,2.4665124,0.0,0.0,0.014318237,0.5481139,0.14318238,5.4811387,0.29352385,11.236335,0.4878049,0.1145459,4.384911,0.078750305,3.0146265,46.04001096190737,202.3355703228138,201.65878037563596,4.3,6.3,51.0,63.0,98.1,100.0,1.4,1.3,0.6682979982088374,0.5494505494505495,76960.0,Hispanic,10.909090909090908,14.545454545454547,37.57575757575757,35.90909090909091,0.9556451612903226,0.1333333333333332,0.01538461538461532,0.01025641025641022,5.454545454545454,38.63636363636364
42,405,Middle Village/Ridgewood,88660,0.08199999999999999,0.084,4.3,136.0,0.084,0.08900000000000001,0.009000000000000001,0.59,0.384,0.501,27.2,4629,1820,0.0971786833855799,0.012539184952978,0.012539184952978,0.9937304075235108,0.0031347962382445,0.1003134796238244,0.0752351097178683,0.5047021943573667,0.1347962382445141,0.289,50.24652777777778,0.3855799373040752,0.3667711598746082,2006.0,11,0.438871473354232,0.2789968652037617,0.0,0.0156739811912225,20.37617554858934,0.2037617554858934,0.0470219435736677,0.0219435736677116,2.507836990595611,0.0250783699059561,0.0250783699059561,0.0156739811912225,186568.0,7.3235791,3,0.0160799279619227,0.4096357749450675,0.22511898,5.734901,0.05359976,1.3654526,0.10719952,2.7309053,0.02679988,0.6827263,0.0,0.0,0.123279445,3.140541,0.032159857,0.81927156,0.048239786,1.2289073,0.63247716,16.11234,0.12863943,3.2770863,1.2595943,32.08814,0.35375842,9.011988,0.021439904,0.5461811,0.25191888,6.4176273,0.04287981,1.0923622,0.010719952,0.27309054,0.0,0.0,0.0,0.0,0.09647957,2.4578147,0.0,0.0,0.2679988,6.8272634,0.64855707,16.521976,0.2679988,6.8272634,0.069679685,1.7750884,0.069679685,1.7750884,0.444878,11.333257,0.069679685,1.7750884,0.85223615,21.710697,0.32159856,8.192716,0.02679988,0.6827263,0.18759915,4.779084,0.17151923,4.3694487,0.0,0.0,0.005359976,0.13654527,0.15007932,3.8232675,0.444878,11.333257,0.33734939,0.08039964,2.048179,0.058959737,1.501998,66.63935545541445,118.0174572129128,117.41483208251508,1.8,2.6,60.2,62.0,93.1,95.7,3.4,3.7,-0.9493282986047905,0.5494505494505495,74720.0,White,74.54545454545455,9.090909090909092,59.69696969696969,40.45454545454545,0.6776649746192894,0.025078369905956,0.009404388714733671,0.006269592476489172,1.8181818181818181,29.09090909090909
43,406,Rego Park/Forest Hills,93900,0.002,0.064,5.3,36.0,0.081,0.295,0.034,0.66,0.154,0.475,42.4,5349,2050,0.1105990783410138,0.1013824884792626,0.3686635944700461,0.967741935483871,0.0046082949308755,0.064516129032258,0.0967741935483871,0.5161290322580645,0.1013824884792626,0.254,53.5699481865285,0.3963133640552995,0.3778801843317972,2008.0,9,0.4930875576036866,0.3502304147465437,0.0046082949308755,0.0138248847926267,14.285714285714285,0.1428571428571428,0.032258064516129,0.0230414746543778,1.3824884792626728,0.0138248847926267,0.0138248847926267,0.0046082949308755,115881.0,2.7874321,1,0.0086295423753678,0.3587531333947112,0.15533176,6.4575562,0.025888627,1.0762594,0.14670223,6.098803,0.008629542,0.35875311,0.0,0.0,0.24162719,10.045088,0.017259084,0.71750623,0.008629542,0.35875311,0.6126975,25.471472,0.18122038,7.5338154,1.3116904,54.530476,0.25888628,10.762593,0.069036335,2.870025,0.62132704,25.830225,0.069036335,2.870025,0.025888627,1.0762594,0.017259084,0.71750623,0.0,0.0,0.25025675,10.40384,0.008629542,0.35875311,0.45736572,19.013916,0.7593997,31.570274,0.18984993,7.8925686,0.069036335,2.870025,0.051777255,2.1525187,0.2847749,11.838853,0.094924964,3.9462843,3.2705965,135.96744,0.604068,25.112719,0.017259084,0.71750623,0.35381126,14.708878,0.23299764,9.686335,0.008629542,0.35875311,0.0,0.0,0.13807267,5.74005,0.48325437,20.090176,0.2857143,0.14670223,6.098803,0.10355451,4.3050375,61.35629709364909,155.4314562191444,154.8435531590558,0.0,0.9,22.6,26.2,84.2,95.6,2.8,2.0,-0.9863856536430115,0.4878048780487805,80130.0,White,76.36363636363637,53.93939393939394,49.696969696969695,59.09090909090909,1.1890243902439026,0.4700460829493087,0.036866359447004504,0.032258064516129004,9.090909090909092,12.272727272727273
44,407,Flushing/Whitestone,63830,0.004,0.355,6.0,152.0,0.162,0.545,0.021,0.61,0.184,0.233,22.1,5514,1840,0.1047120418848167,0.1073298429319371,0.1570680628272251,0.9450261780104712,0.0104712041884816,0.0706806282722513,0.1675392670157068,0.5026178010471204,0.1020942408376963,0.3185,54.058479532163744,0.4057591623036649,0.4633507853403141,2007.5,9,0.5026178010471204,0.3272251308900523,0.0183246073298429,0.0209424083769633,28.79581151832461,0.2879581151832461,0.0890052356020942,0.0235602094240837,1.832460732984293,0.0183246073298429,0.0183246073298429,0.0078534031413612,242631.0,11.7458462,2,0.0082429697771513,0.1702729599847816,0.16898088,3.4905958,0.02472891,0.5108189,0.10303712,2.128412,0.016485939,0.34054592,0.0,0.0,0.33796176,6.9811916,0.053579304,1.1067743,0.02472891,0.5108189,1.2075951,24.94499,0.18958831,3.9162781,2.2462091,46.399384,0.2761395,5.7041445,0.02472891,0.5108189,0.42451295,8.769057,0.11128009,2.298685,0.020607423,0.42568243,0.0041214847,0.08513648,0.0,0.0,0.10715861,2.2135487,0.0041214847,0.08513648,0.41626996,8.598784,0.92733413,19.155708,0.22668168,4.6825066,0.045336336,0.9365013,0.12364455,2.5540946,0.44512036,9.19474,0.12364455,2.5540946,1.9494623,40.269558,0.5481575,11.323153,0.02472891,0.5108189,0.36681217,7.577147,0.21431722,4.4270973,0.008242969,0.17027296,0.008242969,0.17027296,0.15249495,3.15005,0.5687649,11.748835,0.26811594,0.16898088,3.4905958,0.17722385,3.660869,20.94508301404853,96.3586669183256,95.71071921714532,5.3,2.9,55.8,50.6,95.6,96.5,4.1,3.6,-0.6783347268113215,0.5434782608695652,77230.0,Asian,68.18181818181817,36.96969696969697,60.909090909090914,68.18181818181819,1.1194029850746268,0.2643979057591622,0.06544502617801043,0.054973821989528826,10.909090909090908,57.27272727272727
45,408,Hillcrest/Fresh Meadows,79660,0.02,0.068,4.5,97.0,0.12300000000000001,0.344,0.121,0.74,0.198,0.292,22.0,4752,1840,0.0769230769230769,0.0683760683760683,0.1709401709401709,0.8888888888888888,0.0085470085470085,0.0982905982905982,0.1752136752136752,0.5299145299145299,0.1025641025641025,0.293,50.370370370370374,0.3888888888888889,0.4658119658119658,2007.0,10,0.4658119658119658,0.3247863247863248,0.0128205128205128,0.0085470085470085,25.213675213675213,0.2521367521367521,0.0769230769230769,0.0299145299145299,2.9914529914529915,0.0299145299145299,0.0299145299145299,0.0128205128205128,164041.0,7.441078,1,0.0060960369663681,0.134389130177106,0.11582471,2.5533934,0.042672258,0.9407239,0.15849696,3.4941173,0.012192074,0.26877826,0.0,0.0,0.26212958,5.7787323,0.030480186,0.67194563,0.01828811,0.40316737,0.86563724,19.083256,0.109728664,2.4190042,0.7193324,15.857917,0.164593,3.6285064,0.042672258,0.9407239,0.37185824,8.197737,0.042672258,0.9407239,0.006096037,0.13438913,0.006096037,0.13438913,0.0,0.0,0.17068903,3.7628956,0.006096037,0.13438913,0.37185824,8.197737,0.37185824,8.197737,0.09144055,2.015837,0.048768297,1.075113,0.048768297,1.075113,0.26212958,5.7787323,0.01828811,0.40316737,1.2374954,27.280993,0.32308996,7.122624,0.03657622,0.80633473,0.2133613,4.7036195,0.085344516,1.8814478,0.0,0.0,0.006096037,0.13438913,0.11582471,2.5533934,0.2804177,6.1819,0.41304347,0.09753659,2.150226,0.109728664,2.4190042,19.747447608812468,98.75076183437795,98.13005284790424,3.6,4.0,52.6,73.6,94.8,99.6,2.6,3.2,-0.5886544575493207,0.5434782608695652,75928.0,Asian,70.9090909090909,18.181818181818183,40.0,36.81818181818181,0.9204545454545453,0.2393162393162392,0.11965811965811966,0.11111111111111116,18.181818181818183,48.40909090909091
46,409,Ozone Park/Woodhaven,87020,0.158,0.23399999999999999,4.2,278.0,0.122,0.256,0.054000000000000006,0.72,0.429,0.177,32.1,4659,1840,0.1037735849056603,0.0188679245283018,0.1273584905660377,0.9481132075471698,0.0047169811320754,0.1037735849056603,0.1084905660377358,0.5424528301886793,0.0896226415094339,0.313,51.310526315789474,0.3867924528301887,0.3584905660377358,2009.0,8,0.5330188679245284,0.4056603773584906,0.0141509433962264,0.0188679245283018,15.566037735849056,0.1556603773584905,0.0660377358490566,0.0141509433962264,2.8301886792452833,0.0283018867924528,0.0283018867924528,0.0141509433962264,148027.0,4.7541676,6,0.0405331459801252,1.262050584838448,0.16213258,5.0482025,0.040533144,1.2620506,0.1688881,5.258544,0.020266572,0.6310253,0.0,0.0,0.29048756,9.044696,0.03377762,1.0517088,0.04728867,1.4723923,1.0538619,32.813316,0.18915468,5.8895693,0.9592844,29.86853,0.34453171,10.72743,0.060799718,1.893076,0.4188425,13.041189,0.06755524,2.1034176,0.013511049,0.42068353,0.0,0.0,0.0,0.0,0.14186601,4.417177,0.0067555243,0.21034177,0.39182043,12.199822,0.45262012,14.092898,0.24319887,7.572304,0.06755524,2.1034176,0.09457734,2.9447846,0.412087,12.830848,0.074310765,2.3137593,1.1011504,34.28571,0.3850649,11.989481,0.027022097,0.84136707,0.14862153,4.6275187,0.13511048,4.2068353,0.0067555243,0.21034177,0.0,0.0,0.14862153,4.6275187,0.3850649,11.989481,0.3859649,0.11484391,3.57581,0.04728867,1.4723923,62.25026288117771,64.36531969938756,63.68874715490968,1.4,2.7,60.8,57.8,99.7,98.2,3.2,3.0,-0.8183860953365766,0.5434782608695652,79456.66666666667,Hispanic,54.54545454545454,29.6969696969697,75.15151515151514,40.0,0.5322580645161291,0.1462264150943395,0.056603773584905634,0.05188679245283023,25.454545454545453,52.27272727272727
47,410,South Ozone Park/Howard Beach,91970,0.267,0.248,4.1,335.0,0.10400000000000001,0.267,0.133,0.8,0.26,0.218,22.7,5236,1950,0.0898876404494382,0.0,0.0786516853932584,0.949438202247191,0.0112359550561797,0.0786516853932584,0.095505617977528,0.6629213483146067,0.0842696629213483,0.279,57.092592592592595,0.6123595505617978,0.3539325842696629,2004.0,13,0.3539325842696629,0.2022471910112359,0.0056179775280898,0.0224719101123595,16.853932584269664,0.1685393258426966,0.0224719101123595,0.0112359550561797,0.5617977528089888,0.0056179775280898,0.0056179775280898,0.0056179775280898,132943.0,6.134729399999999,1,0.007522020715645,0.1630063748207052,0.1429184,3.0971212,0.052654143,1.1410446,0.15044042,3.2601275,0.0075220205,0.16300638,0.0,0.0,0.18052849,3.912153,0.0075220205,0.16300638,0.015044041,0.32601276,0.6694599,14.507567,0.17300649,3.7491467,0.97034067,21.027822,0.27831477,6.0312357,0.037610106,0.8150319,0.22566062,4.890191,0.0075220205,0.16300638,0.0075220205,0.16300638,0.0,0.0,0.0,0.0,0.10530829,2.2820892,0.0,0.0,0.5039754,10.921427,0.59423965,12.877503,0.19557254,4.238166,0.045132123,0.97803825,0.07522021,1.6300638,0.33849093,7.335287,0.045132123,0.97803825,0.7672461,16.62665,0.35353497,7.6612997,0.037610106,0.8150319,0.20309456,4.401172,0.08274223,1.7930701,0.0,0.0,0.0,0.0,0.15044042,3.2601275,0.31592488,6.8462677,0.47619048,0.11283031,2.4450955,0.09778627,2.119083,49.24180661992499,28.32861920863727,27.65572832974141,5.4,5.4,54.6,54.6,94.8,94.8,1.9,3.7,-0.8538059824923839,0.5128205128205128,69856.66666666667,Asian,94.54545454545455,23.636363636363637,58.78787878787878,42.72727272727273,0.7268041237113403,0.0786516853932584,0.0617977528089887,0.050561797752809,7.2727272727272725,44.09090909090909
48,411,Bayside/Little Neck,87320,0.002,0.001,4.5,127.0,0.098,0.46,0.025,0.63,0.124,0.375,12.8,5304,2250,0.0549450549450549,0.0439560439560439,0.2527472527472527,0.9065934065934066,0.0384615384615384,0.0329670329670329,0.0604395604395604,0.6648351648351648,0.0439560439560439,0.305,54.70348837209303,0.6703296703296703,0.2967032967032967,2005.0,12,0.4395604395604395,0.2637362637362637,0.0164835164835164,0.0164835164835164,20.87912087912088,0.2087912087912088,0.0384615384615384,0.0109890109890109,1.098901098901099,0.0109890109890109,0.0109890109890109,0.0,118237.0,9.3186779,0,0.0,0.0,0.19452456,2.4681613,0.059203126,0.7511795,0.10149107,1.2877363,0.01691518,0.21462272,0.0,0.0,0.29601565,3.7558975,0.01691518,0.21462272,0.03383036,0.42924544,1.0064532,12.770052,0.15223661,1.9316045,1.6661452,21.140337,0.26218528,3.326652,0.08457589,1.0731136,0.329846,4.185143,0.03383036,0.42924544,0.025372768,0.32193407,0.0,0.0,0.0,0.0,0.13532144,1.7169818,0.0,0.0,0.46516743,5.902125,0.41442186,5.2582564,0.21143973,2.682784,0.042287946,0.5365568,0.059203126,0.7511795,0.329846,4.185143,0.03383036,0.42924544,1.5139085,19.208733,0.24527009,3.1120296,0.042287946,0.5365568,0.31293082,3.9705203,0.19452456,2.4681613,0.01691518,0.21462272,0.0,0.0,0.17760938,2.2535386,0.60048884,7.619107,0.29577464,0.109948665,1.3950477,0.10149107,1.2877363,7.836822329575953,64.00692182475744,63.351245533294254,5.4,5.4,54.6,54.6,94.8,94.8,2.4,3.9,-0.7460612436835107,0.4444444444444445,83450.0,Asian,83.63636363636363,33.93939393939394,46.06060606060606,60.45454545454545,1.3125,0.2967032967032966,0.13186813186813182,0.09340659340659341,3.6363636363636362,51.36363636363637
49,412,Jamaica,76760,0.5770000000000001,0.263,4.3,1079.0,0.113,0.146,0.5920000000000001,0.6,0.16699999999999998,0.013999999999999999,26.8,3413,1630,0.0519031141868512,0.0069204152249134,0.1072664359861591,0.9377162629757786,0.0173010380622837,0.2076124567474048,0.1660899653979238,0.5813148788927336,0.1730103806228373,0.3345,53.693430656934304,0.4948096885813148,0.4705882352941176,2006.0,11,0.4463667820069204,0.2941176470588235,0.0173010380622837,0.0069204152249134,16.26297577854671,0.1626297577854671,0.0242214532871972,0.0034602076124567,1.384083044982699,0.0138408304498269,0.0138408304498269,0.0,237303.0,9.2645091,10,0.0421402173592411,1.0793880055663176,0.15170477,3.8857968,0.016856087,0.4317552,0.12642065,3.238164,0.004214022,0.1079388,0.0,0.0,0.3286937,8.419227,0.029498152,0.7555716,0.016856087,0.4317552,1.4833356,37.994457,0.21070108,5.3969398,1.1925681,30.54668,0.24862728,6.368389,0.02528413,0.6476328,0.5646789,14.463799,0.08428044,2.158776,0.054782283,1.4032044,0.02528413,0.6476328,0.0,0.0,0.16013283,4.1016746,0.004214022,0.1079388,0.6026051,15.435248,0.67002946,17.16227,0.20648706,5.289001,0.06742435,1.7270207,0.029498152,0.7555716,0.3455498,8.850982,0.07585239,1.9428984,0.4256162,10.901818,0.2528413,6.476328,0.016856087,0.4317552,0.092708476,2.3746536,0.10535054,2.6984699,0.0,0.0,0.0,0.0,0.092708476,2.3746536,0.22755718,5.8286953,0.4074074,0.05056826,1.2952656,0.13063467,3.3461027,32.38341968911917,77.98303010263054,77.04591541826049,7.7,9.5,79.7,75.6,100.0,100.0,2.9,2.7,-0.13075753440553492,0.6134969325153374,92830.0,Black,90.9090909090909,75.75757575757576,48.18181818181818,29.545454545454543,0.6132075471698113,0.1141868512110725,0.0795847750865051,0.06228373702422141,49.09090909090909,64.0909090909091
50,413,Queens Village,106860,0.384,0.025,4.2,783.0,0.08900000000000001,0.157,0.539,0.65,0.147,0.096,10.6,6177,1990,0.08,0.016,0.136,0.92,0.02,0.12,0.064,0.592,0.072,0.276,56.98695652173913,0.664,0.416,2004.0,13,0.384,0.224,0.008,0.012,15.6,0.156,0.028,0.004,1.2,0.012,0.012,0.004,202641.0,19.6564075,5,0.0246741774862934,0.2543699808828241,0.12337089,1.27185,0.019739343,0.203496,0.06415286,0.661362,0.0049348357,0.050874,0.0,0.0,0.30102497,3.103314,0.03454385,0.356118,0.029609013,0.305244,1.1646212,12.006264,0.1381754,1.424472,1.0708593,11.039658,0.16284956,1.678842,0.014804507,0.152622,0.41452616,4.273416,0.06415286,0.661362,0.03454385,0.356118,0.014804507,0.152622,0.0,0.0,0.12337089,1.27185,0.0,0.0,0.68100727,7.020612,0.42439583,4.375164,0.10363154,1.068354,0.059218027,0.610488,0.04441352,0.45786598,0.2763508,2.848944,0.039478686,0.406992,0.7895737,8.13984,0.21219791,2.187582,0.03454385,0.356118,0.12337089,1.27185,0.12830572,1.322724,0.0,0.0,0.0,0.0,0.15791474,1.627968,0.33556882,3.459432,0.47058824,0.0690877,0.712236,0.10856638,1.119228,8.140422284406004,70.0970182444896,69.46843992088186,5.4,5.4,54.6,54.6,94.8,94.8,2.8,3.1,-0.690322886654133,0.5025125628140704,85350.0,Black,100.0,63.03030303030303,38.18181818181819,44.090909090909086,1.1547619047619044,0.15200000000000002,0.09999999999999996,0.07999999999999996,20.0,48.86363636363636
51,414,Rockaways,67230,0.301,0.374,6.0,270.0,0.198,0.038,0.392,0.69,0.20600000000000002,0.331,11.8,3255,1460,0.1047120418848167,0.0523560209424083,0.1256544502617801,0.9109947643979056,0.031413612565445,0.1413612565445026,0.193717277486911,0.5968586387434555,0.094240837696335,0.279,51.526315789473685,0.2879581151832461,0.2670157068062827,2010.0,7,0.5706806282722513,0.3926701570680628,0.0157068062827225,0.0418848167539267,21.98952879581152,0.2198952879581152,0.094240837696335,0.0575916230366492,4.18848167539267,0.0418848167539267,0.0418848167539267,0.0261780104712041,128437.0,11.3125998,2,0.0155718367760069,0.1767940204160674,0.101216935,1.1491612,0.0077859187,0.08839702,0.023357756,0.26519105,0.0077859187,0.08839702,0.0,0.0,0.21021979,2.3867195,0.06228735,0.70717615,0.023357756,0.26519105,0.9343102,10.607642,0.06228735,0.70717615,0.5761579,6.541379,0.0856451,0.97236717,0.031143675,0.35358807,0.5138706,5.834203,0.10900286,1.2375582,0.015571837,0.17679404,0.038929593,0.44198507,0.0,0.0,0.17907612,2.0331314,0.0077859187,0.08839702,0.5138706,5.834203,0.42822552,4.861836,0.093431026,1.0607642,0.05450143,0.6187791,0.046715513,0.5303821,0.19464797,2.2099254,0.015571837,0.17679404,0.66180307,7.5137463,0.19464797,2.2099254,0.038929593,0.44198507,0.10900286,1.2375582,0.077859186,0.88397014,0.0077859187,0.08839702,0.0077859187,0.08839702,0.16350429,1.8563373,0.30365083,3.4474835,0.53846157,0.046715513,0.5303821,0.07007326,0.7955731,19.6234420578096,147.8462022694386,147.2547441869134,5.4,5.4,54.6,54.6,94.8,94.8,3.1,2.7,-0.08288966636855422,0.684931506849315,85005.0,Black,36.36363636363637,50.303030303030305,28.787878787878782,29.090909090909086,1.0105263157894737,0.1780104712041884,0.1204188481675394,0.08900523560209439,87.27272727272727,58.63636363636364
52,501,North Shore,78250,0.17800000000000002,0.228,6.9,575.0,0.179,0.08800000000000001,0.19899999999999998,0.71,0.311,0.385,12.9,3097,1490,0.1335616438356164,0.0308219178082191,0.0102739726027397,0.8561643835616438,0.0821917808219178,0.1130136986301369,0.0958904109589041,0.6506849315068494,0.0787671232876712,0.309,52.84584980237154,0.4417808219178082,0.184931506849315,2006.0,11,0.4178082191780822,0.3184931506849315,0.0102739726027397,0.0308219178082191,19.17808219178082,0.1917808219178082,0.0650684931506849,0.023972602739726,2.054794520547945,0.0205479452054794,0.0205479452054794,0.0068493150684931,171983.0,14.0465502,9,0.0523307536209974,0.6407267173686533,0.13373415,1.6374128,0.06395981,0.78311044,0.2035085,2.4917152,0.011629056,0.14238372,0.0,0.0,0.2267666,2.7764826,0.040701695,0.49834302,0.03488717,0.42715114,0.9303245,11.3906975,0.19187944,2.3493314,0.90125185,11.034739,0.15699226,1.9221802,0.011629056,0.14238372,0.54656565,6.6920347,0.09303245,1.1390698,0.017443584,0.21357557,0.023258112,0.28476745,0.005814528,0.07119186,0.19769396,2.4205232,0.011629056,0.14238372,0.39538792,4.8410463,0.26165378,3.2036338,0.2267666,2.7764826,0.05814528,0.7119186,0.05814528,0.7119186,0.3721298,4.556279,0.08140339,0.99668604,1.0291715,12.600959,0.2035085,2.4917152,0.052330755,0.64072675,0.2035085,2.4917152,0.15699226,1.9221802,0.0,0.0,0.011629056,0.14238372,0.16280678,1.9933721,0.42446056,5.1970057,0.38356164,0.13373415,1.6374128,0.052330755,0.64072675,0.0,130.76336021848596,130.1518878604875,5.7,10.2,76.6,72.7,99.5,98.1,8.2,8.4,0.2135507458722031,0.6711409395973154,101420.0,White,81.81818181818183,41.81818181818181,69.09090909090908,46.81818181818181,0.6776315789473685,0.0410958904109588,0.226027397260274,0.14383561643835618,76.36363636363637,77.95454545454545
53,502,Mid-Island,101420,0.057,0.02,5.0,319.0,0.102,0.155,0.059000000000000004,0.55,0.125,0.6409999999999999,6.2,3680,1760,0.1091703056768559,0.0786026200873362,0.0,0.925764192139738,0.0305676855895196,0.0218340611353711,0.0218340611353711,0.6637554585152838,0.074235807860262,0.232,52.299019607843135,0.5982532751091703,0.3013100436681222,2007.0,10,0.4585152838427948,0.3056768558951965,0.0087336244541484,0.0349344978165938,17.46724890829694,0.1746724890829694,0.0611353711790393,0.0218340611353711,3.056768558951965,0.0305676855895196,0.0305676855895196,0.0131004366812227,138286.0,19.8235737,1,0.0072313900177892,0.0504449911571696,0.11570224,0.80711985,0.08677668,0.6053399,0.15909058,1.1097897,0.02892556,0.20177996,0.0,0.0,0.20971031,1.4629047,0.036156952,0.25222495,0.02892556,0.20177996,0.47004035,3.2789245,0.10847085,0.7566748,1.0485516,7.3145237,0.13016503,0.9080098,0.036156952,0.25222495,0.36880088,2.5726945,0.072313905,0.5044499,0.0,0.0,0.0,0.0,0.0,0.0,0.18801615,1.3115697,0.0,0.0,0.3398753,2.3709145,0.47004035,3.2789245,0.17355336,1.2106798,0.02169417,0.15133497,0.05061973,0.35311493,0.38326365,2.6735845,0.036156952,0.25222495,2.1983426,15.335277,0.2820242,1.9673547,0.01446278,0.10088998,0.33264396,2.3204696,0.19524753,1.3620148,0.01446278,0.10088998,0.00723139,0.05044499,0.13016503,0.9080098,0.48450315,3.3798144,0.26865673,0.11570224,0.80711985,0.072313905,0.5044499,0.0,134.1557687546143,133.59350139726158,5.4,5.4,54.6,54.6,94.8,94.8,3.8,3.7,-1.0031491341768284,0.5681818181818181,99365.0,White,60.0,14.242424242424244,28.484848484848484,48.18181818181819,1.6914893617021278,0.0786026200873362,0.10480349344978156,0.07423580786026196,32.72727272727273,42.27272727272727
54,503,South Shore,120480,0.126,0.0,5.4,469.0,0.066,0.048,0.013999999999999999,0.31,0.102,0.825,7.8,3462,1730,0.0855018587360594,0.0631970260223048,0.0297397769516728,0.9070631970260224,0.0446096654275092,0.0223048327137546,0.0037174721189591,0.6431226765799256,0.0743494423791821,0.238,55.08536585365854,0.6728624535315985,0.137546468401487,2002.0,15,0.3420074349442379,0.2193308550185873,0.0037174721189591,0.0334572490706319,17.843866171003718,0.1784386617100371,0.0297397769516728,0.0148698884758364,0.7434944237918215,0.0074349442379182,0.0074349442379182,0.0074349442379182,164624.0,24.5002249,1,0.0060744484400816,0.0408159518568337,0.14578676,0.97958285,0.09111673,0.6122393,0.06681893,0.44897547,0.03644669,0.24489571,0.0,0.0,0.23082905,1.5510062,0.012148896,0.08163191,0.006074448,0.040815953,0.3644669,2.4489572,0.11541452,0.7755031,0.82612497,5.5509696,0.10934007,0.73468715,0.030372243,0.20407976,0.23690349,1.5918221,0.018223345,0.122447856,0.0,0.0,0.012148896,0.08163191,0.0,0.0,0.10934007,0.73468715,0.006074448,0.040815953,0.23690349,1.5918221,0.29764795,1.9999816,0.06681893,0.44897547,0.04252114,0.28571168,0.06681893,0.44897547,0.21868014,1.4693743,0.030372243,0.20407976,0.9719118,6.5305524,0.1883079,1.2652946,0.030372243,0.20407976,0.23082905,1.5510062,0.16401011,1.1020306,0.0,0.0,0.012148896,0.08163191,0.13363786,0.89795095,0.4373603,2.9387486,0.30555555,0.060744487,0.40815952,0.04252114,0.28571168,0.0,94.73835996108868,94.12506779248169,5.4,5.4,54.6,54.6,94.8,94.8,5.8,3.7,-0.8668729269191257,0.5780346820809249,101420.0,White,79.0909090909091,3.3333333333333335,27.87878787878788,28.636363636363637,1.0271739130434783,0.0929368029739776,0.13754646840148677,0.09293680297397755,41.81818181818181,45.0
